1830,Room Service|Internet Access|Gym/Spa|Restaurant|banquet facilities|Bar / Lounge |Business Center |Currency Exchange|Doctor on Call|Internet Access - Surcharge|laundry|lift|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Major Credit Cards Accepted|24/7 front desk|Medical Assistance Available|Welcome Drinks|power|garden|Catering|fitness center|Suitable For Children|conference facility |fax/photocopying|car rental|free internet access|Newspapers In Lobby|24/7 room service|STD / ISD|Outdoor Parking - Secured|parking available
1833,Room Service|Internet Access|Restaurant|airport shuttle/ Surcharge|barbeque|Doctor on Call|EDLC|Golf Course|laundry|Lobby|non-smoking room|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|power|garden|wake up call|smoking room|fax/photocopying|Free Local Calls|Cell Phone Rental|pick and drop| Bike on Rent|Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|car rental|taxi service|Food Facility|free internet access|Newspapers In Lobby|children's playground|24/7 room service|STD / ISD|Baggage Room|Guide / Sightseeing Service|Internet / fax/photocopying|RO Water Purification System|Outdoor Parking - Secured|parking available|Restaurant|Fire Safety
1834,Room Service|EDLC|lift|Front Desk|power|free internet access|24/7 room service|restaurant
1835,Room Service|Internet Access|airport shuttle/ Surcharge|Disabled Friendly Facilities |Doctor on Call|EDLC|laundry|Lobby|non-smoking room|parking available|Front Desk|Non Smoking Hotel|Local Tour / Travel Desk|24/7 front desk|Luggage Storage|Medical Assistance Available|power|Catering|multilingual staff|Suitable For Children|kitchen|Floor Butler|pick and drop|Smoking Area |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|car rental|Water Dispenser Available|City Shuttle Service|Karaoke |Food Facility| Drivers Rest Room|free internet access|Newspapers In Lobby|Postal / Parcel Services|family room|24/7 room service| Cook Services|Party hall|Air / Rail Booking|STD / ISD|Baggage Room|courier service|Guide / Sightseeing Service|Internet / fax/photocopying|Outdoor Parking - Secured|parking available
1837,Room Service|airport shuttle/ Surcharge|Bar / Lounge |Currency Exchange|Doctor on Call|EDLC|laundry|lift|parking available|Front Desk|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|air conditioning|Welcome Drinks|power|express check-in/check-out / Check-Out|wake up call|smoking room|Electronic / Magnetic Keys|EDLC|free internet access|24/7 room service|Air / Rail Booking|STD / ISD|Baggage Room|laptop rental
1838,Room Service|Internet Access|Restaurant|doctor on call|EDLC|Internet Access - Surcharge|laundry|parking available|Front Desk|Multi Cuisine Restaurant |24/7 front desk|Luggage Storage|power|free internet access|parking available|Room Service|restaurant
1839,Room Service|Internet Access|Restaurant|banquet facilities|Business Center |Doctor on Call|laundry|lift|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|24/7 front desk|Open Air Restaurant |car rental|taxi service|conference facility|free internet access|24/7 room service|Party hall|STD / ISD|Internet / fax/photocopying|parking available
1840,Room Service|Internet Access|Restaurant|bar/lounge |Doctor on Call|laundry|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|Medical Assistance Available|power|garden|audio visual equipment|Catering|Suitable For Children|conference facility |Veranda|Open Air Restaurant |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|car rental|Kids Play Zone|taxi service| Drivers Rest Room|free internet access|Newspapers In Lobby|Party hall|Guide / Sightseeing Service|laptop rental|Internet / fax/photocopying|Outdoor Parking - Non Secured|Internet Access|Restaurant|Room Service|Fire Safety
1842,Room Service|RestaurantDoctor on Call|EDLC|laundry|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Outdoor Parking - Secured|Room Service
1843,Room Service|Internet Access|Swimming Pool|RestaurantSwimming Pool|Bar / Lounge |Business Center |Internet Access - Surcharge|laundry|lift|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|garden|24/7 room service|parking available
1844,Room ServiceDoctor on Call|Front Desk|Room Service
1848,Room Service|currency exchange|Doctor on Call|EDLC|laundry|lift|Lobby|non-smoking room|parking available|Front Desk|Local Tour / Travel Desk|Major Credit Cards Accepted|Luggage Storage|power|Extra Person / Child - Share the same room|taxi service|free internet access|Newspapers In Lobby|family room|24/7 room service|STD / ISD|RO Water Purification System|Outdoor Parking - Secured|Room Service|Fire Safety|CCTV
1849,Room Service|Internet Access|Gym/Spa|Swimming Pool|Restaurant|swimming pool|airport shuttle surage|Banquet Facilities|Bar / Lounge |Business Center |Concierge|Currency Exchange|Doctor on Call|EDLC|Gift Shop |health club/gym |Internet Access - Surcharge|laundry|lift|Lobby|non-smoking room|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|Medical Assistance Available|air conditioning|Welcome Drinks|power|express check-in/check-out / Check-Out|audio visual equipment|wedding service|Dance Performances (on demand)|Catering|wake up call|fitness center|porter|Separate Sitting Area|Coffee Shop / Cafe|conference facility |access via exterior corridors|ATM / Banking|Electronic / Magnetic Keys|Multi - Line Phone|wheelchair access|massage  |Smoking Area |In House Events |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|EDLC|Oxygen Cylinder (on request)|conference facility|Food Facility|free internet access|Newspapers In Lobby|Postal / Parcel Services|24/7 room service|spa|Parking (Surcharge)|Party hall|spa|Baggage Room|courier service|laptop rental|Internet / fax/photocopying|RO Water Purification System
1850,Room Service|banquet facilities|Doctor on Call|EDLC|laundry|Lobby|parking available|air conditioning|wedding service|Separate Sitting Area| Drivers Rest Room|free internet access|Newspapers In Lobby|24/7 room service|Parking (Surcharge)|Party hall|Outdoor Parking - Secured|parking available|Room Service|CCTV|Suites
1851,Room ServiceDoctor on Call|Front Desk|24/7 room service
1853,Room Service|Internet Access|airport shuttle/ Surcharge|Doctor on Call|laundry|Lobby|non-smoking room|Front Desk|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Medical Assistance Available|power|wake up call|pick and drop|Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|car rental|Water Dispenser Available|taxi service|Food Facility|free internet access|Newspapers In Lobby|family room|24/7 room service|Parking (Surcharge)|Baggage Room|Adjoining Rooms|RO Water Purification System|Internet Access|Room Service
1854,Room Service|Restaurant|currency exchange|Doctor on Call|EDLC|laundry|lift|Lobby|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24/7 front desk|power|Suitable For Children|Safari|Open Air Restaurant |Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|car rental|Food Facility|free internet access|Newspapers In Lobby|24/7 room service| Cook Services|Air / Rail Booking|Guide / Sightseeing Service|RO Water Purification System|Outdoor Parking - Secured|parking available|Restaurant
1856,Room Servicelaundry|lift|Front Desk|Room Service
1857,Room Servicelift|power|Room Service
1861,Room Service|Internet Access|Restaurantbarbeque|Currency Exchange|Doctor on Call|EDLC|Internet Access - Surcharge|laundry|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24/7 front desk|Welcome Drinks|power|conference facility |Kids Play Zone|Campfire / Bon Fire|Rooftop Garden|Food Facility|Newspapers In Lobby|24/7 room service|parking available
1864,RestaurantDoctor on Call|parking available|Multi Cuisine Restaurant |Local Tour / Travel Desk
1867,Room Service|RestaurantCurrency Exchange|Doctor on Call|laundry|parking available|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|conference facility
1869,Room Service|Internet Access|Restaurant|business center|Doctor on Call|laundry|lift|parking available|Front Desk|Multi Cuisine Restaurant |Medical Assistance Available|power|conference facility |pick and drop|taxi service|conference facility|free internet access|Newspapers In Lobby|24/7 room service|parking available|Internet Access|Restaurant|Room Service
1872,Room ServiceDoctor on Call|parking available|Front Desk|Room Service|First-Aid Kit at Front Desk
1874,Room Service|Restaurant|EDLC|lift|parking available|Front Desk|Multi Cuisine Restaurant |power|Transfers Available|free internet access|24/7 room service|airport shuttle Free|parking available
1878,Room Service|Internet Access|Restaurant|airport shuttle/ Surcharge|Banquet Facilities|Business Center |Concierge|Doctor on Call|EDLC|Internet Access - Surcharge|laundry|lift|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|air conditioning|power|wake up call|Suitable For Children|conference facility |Extra Person / Child - Share the same room|car rental|conference facility|free internet access|Newspapers In Lobby|Outdoor Parking - Secured|parking available|Room Service
1879,Room ServiceDoctor on Call|parking available|Front Desk|parking available|Room Service
1884,Room Service|Internet Access|Restaurant|doctor on call|Internet Access - Surcharge|laundry|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Major Credit Cards Accepted|24/7 front desk|Medical Assistance Available|power|wake up call|pick and drop|taxi service|free internet access|Newspapers In Lobby|24/7 room service|parking available|Internet Access
1886,Room ServiceDoctor on Call|laundry|parking available|Front Desk|power|parking available|Room Service
1887,Room Service|Internet AccessDoctor on Call|EDLC|Internet Access - Surcharge|laundry|lift|Lobby|parking available|Locker Facility|Local Tour / Travel Desk|24/7 front desk|wake up call| Drivers Rest Room|Newspapers In Lobby|24/7 room service
1888,Room ServiceDoctor on Call|EDLC|laundry|parking available|Local Tour / Travel Desk|power|fire place  |Room Service
1889,Room ServiceOutdoor Parking - Secured|Room Service
1890,Room Service|Internet Access|Restaurant|bar/lounge |Doctor on Call|Internet Access - Surcharge|laundry|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24/7 front desk|Mini Theatre|free internet access|24/7 room service|Outdoor Parking - Secured|parking available
1895,Room Service|Internet Access|RestaurantInternet Access - Surcharge|laundry|lift|Front Desk|Multi Cuisine Restaurant |power|24/7 room service|parking available|Room Service|porter|Public Restrooms|restaurant
1897,Room Service|airport shuttle/ Surcharge|Business Center |Doctor on Call|laundry|Lobby|parking available|Front Desk|Locker Facility|24/7 front desk|free internet access|Newspapers In Lobby
1898,Room Service|Internet Access|doctor on call|Internet Access - Surcharge|Lobby|Front Desk|power|Extra Person / Child - Share the same room|free internet access|Newspapers In Lobby|Room Service|CCTV|Public Restrooms
1900,Room Service|Restaurant|airport shuttle/ Surcharge|Banquet Facilities|Bar / Lounge |Business Center |Doctor on Call|laundry|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|power|conference facility |free internet access|Outdoor Parking - Secured|parking available
1908,Room Service|Restaurant|business center|laundry|lift|parking available|Front Desk|Multi Cuisine Restaurant |power|free internet access|24/7 room service|Outdoor Parking - Secured|parking available|Room Service
1909,Room Service|Internet Access|Restaurant|banquet facilities|Business Center |Doctor on Call|EDLC|Internet Access - Surcharge|laundry|lift|Lobby|parking available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24/7 front desk|Luggage Storage|Doorman|Medical Assistance Available|air conditioning|power|express check-in/check-out / Check-Out|garden|Computer Rental|wedding service|Catering|multilingual staff|wake up call|Suitable For Children|Separate Sitting Area|Grocery|access via exterior corridors|ATM / Banking|Electronic / Magnetic Keys|Multi - Line Phone|fire place  |Free Local Calls|Cell Phone Rental|wheelchair access|massage  |pick and drop|Open Air Restaurant |Transfers Available| Bike on Rent|In House Events |Village Visit ( Chargeable )|car rental|EDLC|Oxygen Cylinder (on request)|Meditation Room|Water Dispenser Available|Self Check - In|taxi service|Mini Theatre|City Shuttle Service|Food Facility| Drivers Rest Room|free internet access|Electronic Check-Out|Postal / Parcel Services|family room|24/7 room service| Cook Services|Party hall|Air / Rail Booking|STD / ISD|courier service|Guide / Sightseeing Service|laptop rental|Internet / fax/photocopying|Courtesy Coach|RO Water Purification System|Outdoor Parking - Secured|parking available|Restaurant|Room Service|ayurvedic facilities |Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|Hotel Trading License|porter|Public Restrooms|restaurant |Suites
1910,Room Service|banquet facilities|Doctor on Call|EDLC|laundry|Lobby|parking available|conference facility |free internet access|24/7 room service
1911,Internet Access|EDLC|laundry|lift|Front Desk|Locker Facility|Welcome Drinks|power|fax/photocopying| Drivers Rest Room|free internet access|Newspapers In Lobby|Internet / fax/photocopying|RO Water Purification System|Outdoor Parking - Secured|parking available|Internet Access
